CMDLINE poetry run zenithgui
MEM 977.285156 1759778455.3313
MEM 980.660156 1759778455.4315
MEM 984.160156 1759778455.5318
MEM 987.660156 1759778455.6320
MEM 991.035156 1759778455.7322
MEM 994.660156 1759778455.8325
MEM 998.160156 1759778455.9328
MEM 1001.660156 1759778456.0333
MEM 1005.410156 1759778456.1336
MEM 1009.035156 1759778456.2339
MEM 1012.285156 1759778456.3342
MEM 1015.910156 1759778456.4344
MEM 1019.785156 1759778456.5347
MEM 1023.410156 1759778456.6349
MEM 1027.035156 1759778456.7352
MEM 1030.410156 1759778456.8354
MEM 1033.660156 1759778456.9356
MEM 1037.160156 1759778457.0358
MEM 1040.410156 1759778457.1361
MEM 1044.035156 1759778457.2363
MEM 1047.660156 1759778457.3366
MEM 1051.160156 1759778457.4368
MEM 1054.660156 1759778457.5370
MEM 1058.035156 1759778457.6375
MEM 1061.285156 1759778457.7378
MEM 1064.785156 1759778457.8381
MEM 1068.535156 1759778457.9383
MEM 1072.410156 1759778458.0386
MEM 1076.035156 1759778458.1389
MEM 1079.535156 1759778458.2391
MEM 1082.785156 1759778458.3394
MEM 1082.785156 1759778458.4397
MEM 1082.785156 1759778458.5399
MEM 1082.785156 1759778458.6402
MEM 1085.285156 1759778458.7405
MEM 1088.785156 1759778458.8408
MEM 1092.410156 1759778458.9410
MEM 1096.160156 1759778459.0413
MEM 1099.785156 1759778459.1415
MEM 1103.285156 1759778459.2418
MEM 1106.785156 1759778459.3420
MEM 1110.160156 1759778459.4424
MEM 1113.660156 1759778459.5426
MEM 1117.035156 1759778459.6429
MEM 1120.535156 1759778459.7431
MEM 1124.160156 1759778459.8434
MEM 1127.535156 1759778459.9436
MEM 1131.035156 1759778460.0438
MEM 1134.535156 1759778460.1441
MEM 1137.910156 1759778460.2443
MEM 1141.285156 1759778460.3445
MEM 1144.910156 1759778460.4448
MEM 1148.660156 1759778460.5451
MEM 1152.035156 1759778460.6460
MEM 1155.410156 1759778460.7463
MEM 1158.535156 1759778460.8467
MEM 1161.910156 1759778460.9470
MEM 1165.410156 1759778461.0472
MEM 1168.910156 1759778461.1475
MEM 1172.535156 1759778461.2477
MEM 1176.410156 1759778461.3480
MEM 1179.785156 1759778461.4483
MEM 1183.160156 1759778461.5486
MEM 1186.535156 1759778461.6489
MEM 1190.160156 1759778461.7491
MEM 1193.535156 1759778461.8494
MEM 1197.160156 1759778461.9498
MEM 1200.660156 1759778462.0501
MEM 1204.160156 1759778462.1503
MEM 1207.285156 1759778462.2505
MEM 1210.910156 1759778462.3508
MEM 1214.285156 1759778462.4510
MEM 1217.785156 1759778462.5512
MEM 1221.410156 1759778462.6515
MEM 1225.035156 1759778462.7517
MEM 1228.535156 1759778462.8519
MEM 1232.035156 1759778462.9521
MEM 1235.785156 1759778463.0524
MEM 1239.410156 1759778463.1526
MEM 1243.035156 1759778463.2528
MEM 1246.785156 1759778463.3530
MEM 1250.535156 1759778463.4533
